row_label_raw,row_label_full,Tên Công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Vốn đầu tư (VND),numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Vốn đầu tư (VND)
Công ty con: 03 Công ty,Công ty con: 03 Công ty,Công ty con: 03 Công ty,Công ty con: 03 Công ty,Công ty con: 03 Công ty,Công ty con: 03 Công ty,,,
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty con: 03 Công ty > Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,"65,04%","65,04%",1.164.824.390.000,0.6504000000000001,0.6504000000000001,1164824390000.0
Công ty Cổ phần Đầu tư Đèo Cả,Công ty con: 03 Công ty > Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,"74,24%","74,24%",1.747.617.650.000,0.7424,0.7424,1747617650000.0
Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty con: 03 Công ty > Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,"99,37%","99,37%",294.455.000.000,0.9937,0.9937,294455000000.0
"Công ty liên doanh, liên kết: 04 Công ty","Công ty liên doanh, liên kết: 04 Công ty","Công ty liên doanh, liên kết: 04 Công ty","Công ty liên doanh, liên kết: 04 Công ty","Công ty liên doanh, liên kết: 04 Công ty","Công ty liên doanh, liên kết: 04 Công ty",,,
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Công ty liên doanh, liên kết: 04 Công ty > Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo",Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"38,00%","38,00%",391.400.000.000,0.38,0.38,391400000000.0
Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"Công ty liên doanh, liên kết: 04 Công ty > Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa",Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"47,42%","50,00%",122.000.000.000,0.4742,0.5,122000000000.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,"Công ty liên doanh, liên kết: 04 Công ty > Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị",Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,"31,60%","31,60%",33.180.000.000,0.316,0.316,33180000000.0
Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,"Công ty liên doanh, liên kết: 04 Công ty > Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh",Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,"42,31%","40,00%",224.473.200.000,0.42310000000000003,0.4,224473200000.0
