row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,905.259.434.662,796.572.521.099,905259434662.0,796572521099.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,11.836.417.588,17.754.626.380,11836417588.0,17754626380.0
Cộng,Cộng,Cộng,917.095.852.250,814.327.147.479,917095852250.0,814327147479.0
