row_label_raw,row_label_full,col_0,2017,2017_1,2017_2,2017_3,2017_4,numeric__2017,numeric__2017_1,numeric__2017_2,numeric__2017_3,numeric__2017_4
,,,Dịch vụ tư vấn quản lý VND,Chuyển nhượng hợp đồng mua bán bất động sản VND,Chuyển nhượng bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,,
Doanh thu thuần Giá vốn,Doanh thu thuần Giá vốn,Doanh thu thuần Giá vốn,1.303.733.128.893(1.232.484.286.688),815.587.838.071(791.711.193.933),816.396.140.216(680.212.520.564),57.702.185.107(32.174.159.705),2.993.419.292.287(2.736.582.160.890),,,,,
Lợi nhuận gộp,Doanh thu thuần Giá vốn > Lợi nhuận gộp,Lợi nhuận gộp,71.248.842.205,23.876.644.138,136.183.619.652,25.528.025.402,256.837.131.397,71248842205.0,23876644138.0,136183619652.0,25528025402.0,256837131397.0
,,,2016,2016,2016,2016,2016,2016.0,2016.0,2016.0,2016.0,2016.0
,,,Dịch vụ tư vấn quản lý VND,Chuyển nhượng hợp đồng mua bán bất động sản VND,Chuyển nhượng bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,,
Doanh thu thuần Giá vốn,Doanh thu thuần Giá vốn,Doanh thu thuần Giá vốn,1.030.568.368.448(984.579.899.349),1.314.472.367.613(1.292.427.715.275),1.336.818.029.426(1.063.077.413.518),51.013.278.612(28.505.261.075),3.732.872.044.099(3.368.590.289.217),,,,,
Lợi nhuận gộp,Doanh thu thuần Giá vốn > Lợi nhuận gộp,Lợi nhuận gộp,45.988.469.099,22.044.652.338,273.740.615.908,22.508.017.537,364.281.754.882,45988469099.0,22044652338.0,273740615908.0,22508017537.0,364281754882.0
