row_label_raw,row_label_full,col_0,2017 > Giá trị VND,2017 > Số có khả năng trả nợ VND,2016 > Giá trị VND,2016 > Số có khả năng trả nợ VND,numeric__2017 > Giá trị VND,numeric__2017 > Số có khả năng trả nợ VND,numeric__2016 > Giá trị VND,numeric__2016 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Bên thứ ba > Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,12.796.268.508,12.796.268.508,-,-,12796268508.0,12796268508.0,,
Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Bên thứ ba > Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,Công ty Cổ phần Công trình Giao thông Công Chánh Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Hòa Bình,-,-,47.199.278.188,47.199.278.188,,,47199278188.0,47199278188.0
Bên thứ ba khác,Bên thứ ba > Bên thứ ba khác,Bên thứ ba khác,96.283.170.191,96.283.170.191,231.944.495.911,231.944.495.911,96283170191.0,96283170191.0,231944495911.0,231944495911.0
,,,109.079.438.699,109.079.438.699,279.143.774.099,279.143.774.099,109079438699.0,109079438699.0,279143774099.0,279143774099.0
