row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,2017 > Quyền sở hữu và biểu quyết %,2017 > Giá gốc VND,2017 > Giá trị hợp lý VND,2017 > Dự phòng VND,2016 > Quyền sở hữu và biểu quyết %,2016 > Giá gốc VND,2016 > Giá trị hợp lý VND,2016 > Dự phòng VND,numeric__Tên công ty,numeric__Hoạt động chính,numeric__2017 > Quyền sở hữu và biểu quyết %,numeric__2017 > Giá gốc VND,numeric__2017 > Giá trị hợp lý VND,numeric__2017 > Dự phòng VND,numeric__2016 > Quyền sở hữu và biểu quyết %,numeric__2016 > Giá gốc VND,numeric__2016 > Giá trị hợp lý VND,numeric__2016 > Dự phòng VND
1,1,1,Công ty TNHH Đầu tư và Phát triển Bất động sản Sun City (**),,"49,00",955.500.000.000,(*),-,-,-,(*),-,,,49.0,955500000000.0,,,,,,
2,2,2,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Kinh doanh bất động sản,"25,00",60.600.000.000,(*),-,"25,00",60.600.000.000,(*),-,,,25.0,60600000000.0,,,25.0,60600000000.0,,
3,3,3,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,"Kinh doanh buôn bản thiết bị, linh kiện điện tử, viễn thông","33,31",14.792.060.000,(*),-,"33,31",14.792.060.000,(*),-,,,33.31,14792060000.0,,,33.31,14792060000.0,,
4,4,4,Công ty Cổ phần Cảng Phú Định (***),"Hoạt động hỗ trợ liên quan đến vận tại, kinh doanh bất động sản",-,-,-,-,"25,39",124.616.285.000,(*),-,,,,,,,25.39,124616285000.0,,
5,5,5,Công ty Cổ phần Địa ốc Huy Minh (Công ty cũ: Công ty Cổ phần Nova Đông Hải),Kinh doanh bất động sản,-,-,-,-,"49,99",9.998.000.000,(*),-,,,,,,,49.99,9998000000.0,,
,,,,,,1.030.892.060.000,,,,210.006.345.000,,,,,,1030892060000.0,,,,210006345000.0,,
