row_label_raw,row_label_full,col_0,2017,2016,numeric__2017,numeric__2016
Vàng (luộng),Vàng (luộng),Vàng (luộng),"2,4","2,4",2.4,2.4
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,"4.160,69","13.446.129,85",4160.69,13446129.85
