row_label_raw,row_label_full,col_0,col_1,2017VND,2016VND,numeric__col_1,numeric__2017VND,numeric__2016VND
iv),iv),iv),Thu hòi vốn cho vay,Thu hòi vốn cho vay,Thu hòi vốn cho vay,,,
iv),iv) > iv),iv),Công ty TNHH Bất động sản Khải Hưng,126.900.000.000,288.384.505.595,,126900000000.0,288384505595.0
iv),iv) > iv),iv),Công ty TNHH Nova An Phú,118.030.000.000,-,,118030000000.0,
iv),iv) > iv),iv),Công ty Cổ phần Ngõi nhà Mega,116.706.000.000,14.175.000.000,,116706000000.0,14175000000.0
iv),iv) > iv),iv),Công ty TNHH Đầu tư và Phát triển Bất động sảnNova Phúc Nguyên,85.608.399.778,467.496.225.429,,85608399778.0,467496225429.0
iv),iv) > iv),iv),Công ty Cổ phần Đầu tư Địa ốc No Va,49.677.512.000,45.322.488.000,,49677512000.0,45322488000.0
iv),iv) > iv),iv),Công ty TNHH Nova Rivergate,10.320.000.000,417.915.806.453,,10320000000.0,417915806453.0
iv),iv) > iv),iv),Công ty TNHH Đầu tư Địa Ốc Nova Saigon Royal,-,241.150.000.000,,,241150000000.0
iv),iv) > iv),iv),Công ty Cổ phần Nova Festival,-,130.063.940.024,,,130063940024.0
iv),iv) > iv),iv),Công ty TNHH No Va Thảo Điền,-,12.700.000.000,,,12700000000.0
iv),iv) > iv),iv),Công ty Cổ phần Điện tử Và Dịch vụ Công nghiệpSài Gòn,-,1.560.000.000,,,1560000000.0
iv),iv) > iv),iv),Công ty Cổ phần Đầu tư Quảng trường Mê Linh,-,500.000.000,,,500000000.0
iv),iv) > iv),iv),,507.241.911.778,1.619.267.965.501,,507241911778.0,1619267965501.0
v),v),v),Nhận tiền hợp tác kinh doanh,Nhận tiền hợp tác kinh doanh,Nhận tiền hợp tác kinh doanh,,,
v),v) > v),v),Công ty Cổ phần Nova Richstar,244.000.000.000,-,,244000000000.0,
v),v) > v),v),Công ty Cổ phần Địa ốc Thành Nhơn,-,230.000.000.000,,,230000000000.0
v),v) > v),v),,244.000.000.000,230.000.000.000,,244000000000.0,230000000000.0
vi),vi),vi),Hoàn tiền hợp tác kinh doanh,Hoàn tiền hợp tác kinh doanh,Hoàn tiền hợp tác kinh doanh,,,
vi),vi) > vi),vi),Công ty TNHH Phát Triển Quốc Tế Thế Kỹ 21,175.256.918.969,1.018.213.000.000,,175256918969.0,1018213000000.0
vi),vi) > vi),vi),Công ty Cổ phần Đầu tư Phát triển Bất động sảnBình An,125.500.000.000,155.500.000.000,,125500000000.0,155500000000.0
vi),vi) > vi),vi),Công ty Cổ phần Đầu tư Địa ốc No Va,-,406.000.000.000,,,406000000000.0
vi),vi) > vi),vi),Công ty Cổ phần Địa ốc Thành Nhơn,-,230.000.000.000,,,230000000000.0
vi),vi) > vi),vi),,300.756.918.969,1.809.713.000.000,,300756918969.0,1809713000000.0
