row_label_raw,row_label_full,col_0,Số dư đầu năm,Số phát sinh trong năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Số phát sinh trong năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,1.243,16.771,(16.689),1.325,1243.0,16771.0,-16689.0,1325.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,99.412,249.023,(262.060),86.375,99412.0,249023.0,-262060.0,86375.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",16.067,149.892,(142.251),23.708,16067.0,149892.0,-142251.0,23708.0
,,,116.722,415.686,(421.000),111.408,116722.0,415686.0,-421000.0,111408.0
