row_label_raw,row_label_full,col_0,Dự phòng cụ thể VND,Dự phòng chung VND,Tổng cộng VND,numeric__Dự phòng cụ thể VND,numeric__Dự phòng chung VND,numeric__Tổng cộng VND
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,212.203.706.689,512.532.145.711,724.735.852.400,212203706689.0,512532145711.0,724735852400.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,1.145.780.218.525,115.444.183.676,1.261.224.402.201,1145780218525.0,115444183676.0,1261224402201.0
Sử dụng dự phòng rủi ro tin dụng trong năm,Sử dụng dự phòng rủi ro tin dụng trong năm,Sử dụng dự phòng rủi ro tin dụng trong năm,(1.048.585.006.124),-,(1.048.585.006.124),-1048585006124.0,,-1048585006124.0
Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,Số dư tại ngày 31 tháng 12 năm 2020,309.398.919.090,627.976.329.387,937.375.248.477,309398919090.0,627976329387.0,937375248477.0
