row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Trụ sở, văn phòng làm việc (i)","Trụ sở, văn phòng làm việc (i)","Trụ sở, văn phòng làm việc (i)",1.659.055.283.090,58.849.033.090,1659055283090.0,58849033090.0
Phần mềm máy vi tính,Phần mềm máy vi tính,Phần mềm máy vi tính,10.699.106.713,6.546.716.590,10699106713.0,6546716590.0
Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,Thiết bị và chi phí nâng cấp tài sản thuê,23.833.703.972,29.826.985.270,23833703972.0,29826985270.0
"Chi phí sửa chữa, nâng cấp","Chi phí sửa chữa, nâng cấp","Chi phí sửa chữa, nâng cấp",25.193.593.231,3.560.868.604,25193593231.0,3560868604.0
,,,1.718.781.687.006,98.783.603.554,1718781687006.0,98783603554.0
