row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,,
- Bằng VND,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng VND,- Bằng VND,3.892.580.512.823,2.063.669.535.480,3892580512823.0,2063669535480.0
- Bằng ngoại tệ,Tiền gửi thanh toán tại Ngân hàng Nhà nước > - Bằng ngoại tệ,- Bằng ngoại tệ,195.300.527.125,8.996.420.979,195300527125.0,8996420979.0
,,,4.087.881.039.948,2.072.665.956.459,4087881039948.0,2072665956459.0
