row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải nộpđầu nămVND > 6.252.441.727,Phát sinh trong năm > Số phải nộpVND > 87.889.344.595,Phát sinh trong năm > Số đã nộpVND > (44.379.465.472),Số phải nộpcuối nămVND > 49.762.320.850,numeric__Số phải nộpđầu nămVND > 6.252.441.727,numeric__Phát sinh trong năm > Số phải nộpVND > 87.889.344.595,numeric__Phát sinh trong năm > Số đã nộpVND > (44.379.465.472),numeric__Số phải nộpcuối nămVND > 49.762.320.850
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,259.847.338.039,883.577.251.054,(761.844.364.583),381.580.224.510,259847338039.0,883577251054.0,-761844364583.0,381580224510.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,11.450.226.762,101.592.754.511,(101.263.381.971),11.779.599.302,11450226762.0,101592754511.0,-101263381971.0,11779599302.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,63.059.530,6.197.326.726,(3.438.364.717),2.822.021.539,63059530.0,6197326726.0,-3438364717.0,2822021539.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,76.572.180,(76.572.180),-,,76572180.0,-76572180.0,
Thuế khác,Thuế khác,Thuế khác,-,136.000.000,(136.000.000),-,,136000000.0,-136000000.0,
,,,277.613.066.058,1.079.469.249.066,(911.138.148.923),445.944.166.201,277613066058.0,1079469249066.0,-911138148923.0,445944166201.0
