row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
Bằng VND,Tiền gửi không kỳ hạn > Bằng VND,Bằng VND,3.734.234.868,6.015.020.646,3734234868.0,6015020646.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Bằng VND,Tiền gửi có kỳ hạn > Bằng VND,Bằng VND,13.393.417.500.000,10.281.205.000.000,13393417500000.0,10281205000000.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn > Bằng ngoại tệ,Bằng ngoại tệ,3.272.187.500.000,3.406.725.000.000,3272187500000.0,3406725000000.0
,,,16.669.339.234.868,13.693.945.020.646,16669339234868.0,13693945020646.0
