row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,36.839.561.515.763,23.649.715.442.671,36839561515763.0,23649715442671.0
Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,Doanh nghiệp quốc doanh,3.985.463.405.062,2.575.797.821.516,3985463405062.0,2575797821516.0
Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,Doanh nghiệp ngoài quốc doanh,29.835.047.158.512,19.375.265.405.563,29835047158512.0,19375265405563.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,3.019.050.952.189,1.698.652.215.592,3019050952189.0,1698652215592.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,46.041.388.074.251,42.741.280.294.940,46041388074251.0,42741280294940.0
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,4.442.171.657.937,2.828.821.773.132,4442171657937.0,2828821773132.0
,,,87.323.121.247.951,69.219.817.510.743,87323121247951.0,69219817510743.0
