row_label_raw,row_label_full,col_0,Dự phòng cụ thể VND,Dự phòng chung VND,Tổng cộng VND,numeric__Dự phòng cụ thể VND,numeric__Dự phòng chung VND,numeric__Tổng cộng VND
Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,Số dư tại ngày 1 tháng 1 năm 2019,163.127.352.260,402.217.551.245,565.344.903.505,163127352260.0,402217551245.0,565344903505.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,822.479.834.736,110.314.594.466,932.794.429.202,822479834736.0,110314594466.0,932794429202.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,(773.403.480.307),-,(773.403.480.307),-773403480307.0,,-773403480307.0
Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,Số dư tại ngày 31 tháng 12 năm 2019,212.203.706.689,512.532.145.711,724.735.852.400,212203706689.0,512532145711.0,724735852400.0
