row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nay VND,Năm trước VND,numeric__Các giao dịch,numeric__Năm nay VND,numeric__Năm trước VND
Công ty con,Công ty con,Công ty con,Rút tiền gửi,68.351.149.525.563,18.063.382.980.530,,68351149525563.0,18063382980530.0
Công ty con,Công ty con,Công ty con,Nhận tiền gửi,68.425.133.946.443,18.055.981.089.250,,68425133946443.0,18055981089250.0
Công ty con,Công ty con,Công ty con,Thu nhập dịch vụ,1.490.315.213,430.807.761,,1490315213.0,430807761.0
Công ty con,Công ty con,Công ty con,Chi phí dịch vụ,17.624.259.363,8.294.634.953,,17624259363.0,8294634953.0
Công ty con,Công ty con,Công ty con,Chi phí nhận tiền gửi,53.176.553,42.995.156,,53176553.0,42995156.0
Công ty con,Công ty con,Công ty con,Nhận cổ tức,492.462.149,1.615.574.107,,492462149.0,1615574107.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Chi phí lương và phụ cấp khác,58.919.389.826,49.783.348.450,,58919389826.0,49783348450.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Chi phí nhận tiền gửi,1.880.875.421,1.681.369.077,,1880875421.0,1681369077.0
