row_label_raw,row_label_full,Tiền thu từ chuyển nhượng cổ phiếu quỹ,31,1.998.556.565.742,-,numeric__31,numeric__1.998.556.565.742,numeric__-
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,33,48.426.105.064.126,61.110.219.775.379,33.0,48426105064126.0,61110219775379.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(46.881.380.883.678),(62.738.871.819.687),34.0,-46881380883678.0,-62738871819687.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(3.044.051.675.068),(3.473.695.814.154),36.0,-3044051675068.0,-3473695814154.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,499.229.071.122,(5.102.347.858.462),40.0,499229071122.0,-5102347858462.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,507.771.026.820,(4.058.274.562.174),50.0,507771026820.0,-4058274562174.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,6.679.896.073.798,10.738.819.837.128,60.0,6679896073798.0,10738819837128.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(305.984.092),(649.201.156),61.0,-305984092.0,-649201156.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,7.187.361.116.526,6.679.896.073.798,70.0,7187361116526.0,6679896073798.0
