row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
"Cổ tức, lợi nhuận sau thuế được chia","Cổ tức, lợi nhuận sau thuế được chia","Cổ tức, lợi nhuận sau thuế được chia",2.182.742.275.656,2.068.302.284.851,2182742275656.0,2068302284851.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,492.239.193.140,430.469.359.510,492239193140.0,430469359510.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,121.644.372.762,261.596.962.153,121644372762.0,261596962153.0
Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,45.082.312.095,36.813.951.837,45082312095.0,36813951837.0
Lãi được hưởng từ chiết khấu thanh toán,Lãi được hưởng từ chiết khấu thanh toán,Lãi được hưởng từ chiết khấu thanh toán,4.141.902.853,-,4141902853.0,
Lợi nhuận từ bán quyền mua cổ phần ưu đãi,Lợi nhuận từ bán quyền mua cổ phần ưu đãi,Lợi nhuận từ bán quyền mua cổ phần ưu đãi,4.124.550.000,-,4124550000.0,
Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,-,9.611.437.111,,9611437111.0
Lợi nhuận từ bán cổ phần của một công ty con,Lợi nhuận từ bán cổ phần của một công ty con,Lợi nhuận từ bán cổ phần của một công ty con,-,4.574.208.000,,4574208000.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,-,1.305.541.258,,1305541258.0
,,,2.849.974.606.506,2.812.673.744.720,2849974606506.0,2812673744720.0
