row_label_raw,row_label_full,Ông Phạm Đức Thắng,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Lưu Văn Tuyễn,Ông Lưu Văn Tuyễn,Ông Lưu Văn Tuyễn,Phó Tổng Giám đốc,
Ông Trần Ngọc Năm,Ông Trần Ngọc Năm,Ông Trần Ngọc Năm,Phó Tổng Giám đốc,
Ông Nguyễn Quang Dũng,Ông Nguyễn Quang Dũng,Ông Nguyễn Quang Dũng,Phó Tổng Giám đốc,
Ông Nguyễn Văn Sự,Ông Nguyễn Văn Sự,Ông Nguyễn Văn Sự,Phó Tổng Giám đốc,
Ông Đào Nam Hải,Ông Đào Nam Hải,Ông Đào Nam Hải,Phó Tổng Giám đốc,
Ông Nguyễn Thanh Sơn,Ông Nguyễn Thanh Sơn,Ông Nguyễn Thanh Sơn,Phó Tổng Giám đốc,
Ông Nguyễn Xuân Hùng,Ông Nguyễn Xuân Hùng,Ông Nguyễn Xuân Hùng,Phó Tổng Giám đốc,
