row_label_raw,row_label_full,col_0,2018(theo báo cáotrước đây)VND,2018(điều chỉnh củaKiểm toán Nhà nước)VND,2018(đã điều chỉnh lại)VND,numeric__2018(theo báo cáotrước đây)VND,numeric__2018(điều chỉnh củaKiểm toán Nhà nước)VND,numeric__2018(đã điều chỉnh lại)VND
Lợi nhuận kế toántrước thuế,Lợi nhuận kế toántrước thuế,Lợi nhuận kế toántrước thuế,3.360.885.065.972,103.561.398.303,3.464.446.464.275,3360885065972.0,103561398303.0,3464446464275.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,453.840.549.760,(11.886.307.505),441.954.242.255,453840549760.0,-11886307505.0,441954242255.0
Biến động các khoản phải thu,Biến động các khoản phải thu,Biến động các khoản phải thu,2.069.123.630.972,(91.900.774.553),1.977.222.856.419,2069123630972.0,-91900774553.0,1977222856419.0
Biến động các khoản phảitrả và nợ phải trả khác,Biến động các khoản phảitrả và nợ phải trả khác,Biến động các khoản phảitrả và nợ phải trả khác,(2.806.029.381.468),1.134.683.755,(2.804.894.697.713),-2806029381468.0,1134683755.0,-2804894697713.0
Biến động chi phí trả trước,Biến động chi phí trả trước,Biến động chi phí trả trước,(25.315.825.606),(909.000.000),(26.224.825.606),-25315825606.0,-909000000.0,-26224825606.0
