row_label_raw,row_label_full,col_0,2019VND,2018VNDĐã điều chỉnh lại,numeric__2019VND,numeric__2018VNDĐã điều chỉnh lại
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,229.548.706.421,290.220.338.747,229548706421.0,290220338747.0
Dự phòng thiếu trong những năm trước,Chi phí thuế hiện hành > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,-,1.780.776.790,,1780776790.0
,,,229.548.706.421,292.001.115.537,229548706421.0,292001115537.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,,
Phát sinh các chênh lệch tạm thời,Chi phí thuế thu nhập hoãn lại > Phát sinh các chênh lệch tạm thời,Phát sinh các chênh lệch tạm thời,-,25.498.810.377,,25498810377.0
Chi phí thuế thu nhập,Chi phí thuế thu nhập hoãn lại > Chi phí thuế thu nhập,Chi phí thuế thu nhập,229.548.706.421,317.499.925.914,229548706421.0,317499925914.0
