row_label_raw,row_label_full,col_0,2018(theo báo cáotrước đây)VND,2018(điều chỉnh củaKiểm toán Nhà nước)VND,2018(đã điều chỉnh lại)VND,numeric__2018(theo báo cáotrước đây)VND,numeric__2018(điều chỉnh củaKiểm toán Nhà nước)VND,numeric__2018(đã điều chỉnh lại)VND
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,682.491.089.879,(11.886.307.505),670.604.782.374,682491089879.0,-11886307505.0,670604782374.0
Chi phí bán hàng vàquản lý doanh nghiệp,Chi phí bán hàng vàquản lý doanh nghiệp,Chi phí bán hàng vàquản lý doanh nghiệp,1.909.491.284.325,(909.000.000),1.908.582.284.325,1909491284325.0,-909000000.0,1908582284325.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,(208.603.312.636),(91.900.774.553),(300.504.087.189),-208603312636.0,-91900774553.0,-300504087189.0
Chi phí khác,Chi phí khác,Chi phí khác,46.336.487.044,1.134.683.755,47.471.170.799,46336487044.0,1134683755.0,47471170799.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,291.179.311.814,821.803.723,292.001.115.537,291179311814.0,821803723.0,292001115537.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,7.985.595.940,17.513.214.437,25.498.810.377,7985595940.0,17513214437.0,25498810377.0
