row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VNDĐã điều chỉnh lại,numeric__31/12/2019VND,numeric__1/1/2019VNDĐã điều chỉnh lại
Phải trả về cổ tức,Phải trả về cổ tức,Phải trả về cổ tức,2.806.626.778,2.743.890.846,2806626778.0,2743890846.0
Phải trả công ty con về tái cấu trúc tài chính (*),Phải trả công ty con về tái cấu trúc tài chính (*),Phải trả công ty con về tái cấu trúc tài chính (*),236.292.524.071,231.104.870.723,236292524071.0,231104870723.0
Phải trả phí giám định,Phải trả phí giám định,Phải trả phí giám định,4.634.454.984,-,4634454984.0,
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.582.274.107,1.037.512.530,1582274107.0,1037512530.0
Phải trả về phí dôi nhật,Phải trả về phí dôi nhật,Phải trả về phí dôi nhật,-,1.134.683.755,,1134683755.0
Phải trả khác,Phải trả khác,Phải trả khác,2.238.010.221,1.216.967.047,2238010221.0,1216967047.0
,,,247.553.890.161,237.237.924.901,247553890161.0,237237924901.0
