row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019 VND,1/1/2019 VND,,
Công ty TNHH MTV Lộc hóa dầu Bình Sơn,Công ty TNHH MTV Lộc hóa dầu Bình Sơn,Công ty TNHH MTV Lộc hóa dầu Bình Sơn,3.522.789.634.487,3.163.328.126.006,3522789634487.0,3163328126006.0
Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối,,,,
Sản phẩm Lộc dầu Nghi Sơn,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối > Sản phẩm Lộc dầu Nghi Sơn,Sản phẩm Lộc dầu Nghi Sơn,2.469.569.201.093,3.134.835.927.322,2469569201093.0,3134835927322.0
WINSON OIL TRADING PTE LTD,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối > WINSON OIL TRADING PTE LTD,WINSON OIL TRADING PTE LTD,978.163.553.317,-,978163553317.0,
Vitol Asia Pte Ltd,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối > Vitol Asia Pte Ltd,Vitol Asia Pte Ltd,140.049.390.802,1.001.428.378.239,140049390802.0,1001428378239.0
Các nhà cung cấp khác,Tập đoàn Dầu khí Việt Nam – Chi nhánh Phân phối > Các nhà cung cấp khác,Các nhà cung cấp khác,2.490.712.360.068,1.161.249.220.126,2490712360068.0,1161249220126.0
,,,9.601.284.139.767,8.460.841.651.693,9601284139767.0,8460841651693.0
