row_label_raw,row_label_full,col_0,31/12/2018%/năm,31/12/2017%/năm,numeric__31/12/2018%/năm,numeric__31/12/2017%/năm
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"4,5% - 4,8%","1,5% - 4,2%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"2,6% - 3,6%","1,6% - 1,7%",,
Cho vay bằng VND,Cho vay bằng VND,Cho vay bằng VND,"4,4% - 8,0%","1,8% - 5,8%",,
Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,"3,7% - 4,5%","2,5% - 2,9%",,
