row_label_raw,row_label_full,col_0,31/12/2018triệu đồng,%,31/12/2017triệu đồng,%_1,numeric__31/12/2018triệu đồng,numeric__%,numeric__31/12/2017triệu đồng,numeric__%_1
"Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước","Cho vay các tổ chức kinh tế, cá nhân trong nước",96.040.898,"99,90",79.618.046,"99,69",96040898.0,99.9,79618046.0,99.69
Cho vay chiết khấu thương phiếu và các giấy tờ có giá,Cho vay chiết khấu thương phiếu và các giấy tờ có giá,Cho vay chiết khấu thương phiếu và các giấy tờ có giá,5.840,"0,01",48.388,"0,06",5840.0,0.01,48388.0,0.06
Nợ cho vay được khoanh chờ xử lý,Nợ cho vay được khoanh chờ xử lý,Nợ cho vay được khoanh chờ xử lý,-,"0,00",20.264,"0,02",,0.0,20264.0,0.02
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,10.034,"0,01",15.162,"0,02",10034.0,0.01,15162.0,0.02
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",68.114,"0,07",78.200,"0,10",68114.0,0.07,78200.0,0.1
Nợ chờ xử lý,Nợ chờ xử lý,Nợ chờ xử lý,13.849,"0,01",84.160,"0,11",13849.0,0.01,84160.0,0.11
,,,96.138.735,"100,00",79.864.220,"100,00",96138735.0,100.0,79864220.0,100.0
