row_label_raw,row_label_full,Tên khách hàng,Quan hệ với VIB,Nội dung giao dịch,Số tiền,numeric__Quan hệ với VIB,numeric__Nội dung giao dịch,numeric__Số tiền
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí lãi tiền gửi,(12.525),,,-12525.0
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí tài chính từ ủy thác,1.209,,,1209.0
VIBAMC,VIBAMC,VIBAMC,Công ty con,Doanh thu nhận cổ tức,28.820,,,28820.0
