row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2016 > VND,Năm 2015 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2016 > VND,numeric__Năm 2015 > VND
,,,I. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,Lợi nhuận trước thuế,,699.642.049.999,574.402.630.292,,,699642049999.0,574402630292.0
,,,Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,125.995.802.391,97.653.503.258,,,125995802391.0,97653503258.0
03,03,03,- Các khoản dự phòng,,6.922.799.298,74.716.618.222,,,6922799298.0,74716618222.0
04,04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,(1.399.338.600),(2.145.269.575),,,-1399338600.0,-2145269575.0
05,05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(216.397.198.026),(172.372.046.107),,,-216397198026.0,-172372046107.0
06,06,06,- Chi phí lãi vay,,67.726.821.032,54.828.381.840,,,67726821032.0,54828381840.0
07,07,07,- Các khoản điều chỉnh khác,,-,-,,,,
08,07 > 08,08,14 Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,682.490.936.094,627.083.817.930,,,682490936094.0,627083817930.0
09,07 > 09,09,"- Tăng, giảm các khoản phải thu",,(77.850.159.753),(215.694.534.103),,,-77850159753.0,-215694534103.0
10,07 > 10,10,"- Tăng, giảm hàng tồn kho",,345.923.720.112,(128.528.629.928),,,345923720112.0,-128528629928.0
11,07 > 11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(535.639.237.202),194.224.395.547,,,-535639237202.0,194224395547.0
12,07 > 12,12,"- Tăng, giảm chi phí trả trước",,(47.417.193.163),(28.788.629.089),,,-47417193163.0,-28788629089.0
13,13,13,"- Tăng, giảm chứng khoán kinh doanh",,-,-,,,,
14,13 > 14,14,- Tiền lãi vay đã trả,,(55.722.805.787),(55.392.795.264),,,-55722805787.0,-55392795264.0
15,13 > 15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(112.938.901.052),(131.795.278.086),,,-112938901052.0,-131795278086.0
16,13 > 16,16,- Tiền thu khác từ hoạt động kinh doanh,,11.795.857.545,40.217.626.226,,,11795857545.0,40217626226.0
17,13 > 17,17,- Tiền chi khác cho hoạt động kinh doanh,,(63.981.574.353),(295.788.764.748),,,-63981574353.0,-295788764748.0
20,13 > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,146.660.642.441,5.537.208.485,,,146660642441.0,5537208485.0
,,,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,13 > 21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(379.654.472.396),(201.507.426.652),,,-379654472396.0,-201507426652.0
22,13 > 22,22,"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,384.745.165,702.080.000,,,384745165.0,702080000.0
23,13 > 23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(681.574.588.946),(459.193.246.676),,,-681574588946.0,-459193246676.0
24,13 > 24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,886.789.206.156,282.085.422.960,,,886789206156.0,282085422960.0
25,13 > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(755.196.492.305),(95.653.040.249),,,-755196492305.0,-95653040249.0
26,13 > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,42.889.376.109,-,,,42889376109.0,
27,13 > 27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,189.632.396.012,120.822.728.550,,,189632396012.0,120822728550.0
30,13 > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(696.729.830.205),(352.743.482.067),,,-696729830205.0,-352743482067.0
