row_label_raw,row_label_full,col_0,Năm 2016,numeric__Năm 2016
,,,VND,
Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,461.734.648.688,461734648688.0
Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,461.734.648.688,461734648688.0
Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,154.500.000,154500000.0
Cổ phiếu phổ thông dự kiến được phát hành thêm,Cổ phiếu phổ thông dự kiến được phát hành thêm,Cổ phiếu phổ thông dự kiến được phát hành thêm,77.000.000,77000000.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,1.995,1995.0
