row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Dây cấp điện Việt Nam,Công ty Cổ phần Dây cấp điện Việt Nam,Công ty Cổ phần Dây cấp điện Việt Nam,TP. Hồ Chí Minh,"74,73%","74,73%",Sản xuất kinh doanh dây và cấp điện,,0.7473000000000001,0.7473000000000001,
Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,TP. Hà Nội,"65,88%","65,88%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.6587999999999999,0.6587999999999999,
Công ty Cổ phần Đầu tư Xây dựng GELEX,Công ty Cổ phần Đầu tư Xây dựng GELEX,Công ty Cổ phần Đầu tư Xây dựng GELEX,TP. Hà Nội,"81,25%","81,25%",Xây dựng dân dụng và công nghiệp,,0.8125,0.8125,
Công ty TNHH GELEX Campuchia,Công ty TNHH GELEX Campuchia,Công ty TNHH GELEX Campuchia,"Phnom Penh, Campuchia","100,00%","100,00%","Kinh doanh, phân phối sản phẩm thiết bị điện",,1.0,1.0,
Công ty Cổ phần Thiết bị điện,Công ty Cổ phần Thiết bị điện,Công ty Cổ phần Thiết bị điện,Tỉnh Đồng Nai,"70,79%","70,79%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.7079000000000001,0.7079000000000001,
Công ty TNHH MTV thiết bị đo điện,Công ty TNHH MTV thiết bị đo điện,Công ty TNHH MTV thiết bị đo điện,TP. Hà Nội,"100,00%","100,00%",Sản xuất thiết bị đo điện,,1.0,1.0,
Công ty TNHH MTV Năng lượng Gelex,Công ty TNHH MTV Năng lượng Gelex,Công ty TNHH MTV Năng lượng Gelex,TP. Hà Nội,"100,00%","100,00%","Sản xuất, truyền tải và phân phối điện",,1.0,1.0,
