row_label_raw,row_label_full,Ông,Nguyễn Hoa Cương,Chủ tịch,col_3,numeric__Nguyễn Hoa Cương,numeric__Chủ tịch,numeric__col_3
Ông,Ông,Ông,Nguyễn Trọng Tiêu,Thành viên,,,,
Bà,Bà,Bà,Nguyễn Thị Bích Ngọc,Thành viên,,,,
Ông,Ông,Ông,Võ Anh Linh,Thành viên,Bổ nhiệm ngày 04/03/2016,,,
Ông,Ông,Ông,Nguyễn Văn Tuán,Thành viên,Bổ nhiệm ngày 16/07/2016,,,
Ông,Ông,Ông,Phạm Mạnh Hà,Thành viên,Miễn nhiệm ngày 16/07/2016,,,
Ông,Ông,Ông,Đỗ Văn Chính,Thành viên,Miễn nhiệm ngày 04/03/2016,,,
