row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị,31/12/2016 > Dự phòng,01/01/2016 > Giá trị,01/01/2016 > Dự phòng,numeric__31/12/2016 > Giá trị,numeric__31/12/2016 > Dự phòng,numeric__01/01/2016 > Giá trị,numeric__01/01/2016 > Dự phòng
,,,VND,VND,VND,VND,,,,
- RMM Metallhandel,- RMM Metallhandel,- RMM Metallhandel,6.871.886.896,(4.810.320.827),6.871.886.896,(6.871.886.896),6871886896.0,-4810320827.0,6871886896.0,-6871886896.0
"- Upcast Oy Co.,LTD","- Upcast Oy Co.,LTD","- Upcast Oy Co.,LTD",11.050.119.208,-,-,-,11050119208.0,,,
- Công ty Cổ phần sản xuất và thương mại EMIC,- Công ty Cổ phần sản xuất và thương mại EMIC,- Công ty Cổ phần sản xuất và thương mại EMIC,-,-,5.735.060.102,-,,,5735060102.0,
- Công ty Cổ phần Đầu tư và Thương mại HK,- Công ty Cổ phần Đầu tư và Thương mại HK,- Công ty Cổ phần Đầu tư và Thương mại HK,5.564.535.848,-,-,-,5564535848.0,,,
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,16.545.264.573,-,29.926.348.304,-,16545264573.0,,29926348304.0,
,,,40.031.806.525,(4.810.320.827),42.533.295.302,(6.871.886.896),40031806525.0,-4810320827.0,42533295302.0,-6871886896.0
