row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,Công ty Cổ phần Chế tạo Máy điện Việt Nam - Hungari,TP. Hà Nội,"34,27%","34,27%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.3427,0.3427,
Công ty Cổ phần Sản xuất và Thương mại EMIC,Công ty Cổ phần Sản xuất và Thương mại EMIC,Công ty Cổ phần Sản xuất và Thương mại EMIC,TP. Hà Nội,"25,50%","25,50%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.255,0.255,
Công ty Dây đồng Việt Nam - CFT,Công ty Dây đồng Việt Nam - CFT,Công ty Dây đồng Việt Nam - CFT,Tỉnh Đồng Nai,"36,35%","36,35%",Sản xuất dây đồng và dây đồng tráng thiếc,,0.3635,0.3635,
Công ty TNHH S.A.S - CTAMAD,Công ty TNHH S.A.S - CTAMAD,Công ty TNHH S.A.S - CTAMAD,TP. Hà Nội,"23,14%","23,14%","Kinh doanh khách sạn, dịch vụ du lịch",,0.2314,0.2314,
Công ty Cổ phần Khí cụ điện I,Công ty Cổ phần Khí cụ điện I,Công ty Cổ phần Khí cụ điện I,TP. Hà Nội,"49,24%","49,24%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.4924,0.4924,
Công ty Cổ phần Kho vận Miền nam,Công ty Cổ phần Kho vận Miền nam,Công ty Cổ phần Kho vận Miền nam,TP. Hồ Chí Minh,"24,93%","24,93%","Sản xuất, chế tạo, kinh doanh thiết bị điện",,0.2493,0.2493,
