row_label_raw,row_label_full,col_0,col_1,31/12/2016,01/01/2016,numeric__col_1,numeric__31/12/2016,numeric__01/01/2016
-,-,-,Đồng đô la Mỹ (USD),"988.000,52","1.410.425,78",,988000.52,1410425.78
-,-,-,Đồng Băng Anh (GBP),-,"196,59",,,196.59
-,-,-,Đồng Krone Đan Mạch (DKK),-,"1.923,75",,,1923.75
-,-,-,Đồng Euro (EUR),"3.385,48",".585,48",,3385.48,585.48
-,-,-,Đồng đô la Úc (AUD),"12.050,00",-,,12050.0,
-,-,-,Đồng Yên Nhật (JPY),"906.000,00","33.000,00",,906000.0,33000.0
-,-,-,Đồng Reil Cambodia (Reil),"10.431.616,00","62.028.859,00",,10431616.0,62028859.0
