row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2016 > VND,01/01/2016 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2016 > VND,numeric__01/01/2016 > VND
100,100,100,A. TÀI SẢN NGẤN HẠN,,6.328.645.878.889,3.098.121.929.560,,,6328645878889.0,3098121929560.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,2.912.224.131.908,518.493.494.834,,3.0,2912224131908.0,518493494834.0
111,111,111,1. Tiền,,551.676.131.908,337.190.219.960,,,551676131908.0,337190219960.0
112,112,112,2. Các khoản tương đương tiền,,2.360.548.000.000,181.303.274.874,,,2360548000000.0,181303274874.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,353.394.502.790,448.433.560.889,,4.0,353394502790.0,448433560889.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,353.394.502.790,448.433.560.889,,,353394502790.0,448433560889.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.489.502.751.011,1.006.793.864.550,,,1489502751011.0,1006793864550.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,1.235.953.581.919,964.049.114.852,,5.0,1235953581919.0,964049114852.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,40.031.806.525,42.533.295.302,,6.0,40031806525.0,42533295302.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,6.000.000.000,33.193.522.700,,7.0,6000000000.0,33193522700.0
136,136,136,4. Phải thu ngắn hạn khác,8,244.595.334.365,12.644.761.572,,8.0,244595334365.0,12644761572.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi (*),,(37.077.971.798),(46.632.565.353),,,-37077971798.0,-46632565353.0
139,139,139,6. Tài sản thiếu chờ xử lý,,-,1.005.735.477,,,,1005735477.0
140,140,140,IV. Hàng tồn kho,10,1.540.458.703.992,1.089.029.229.696,,10.0,1540458703992.0,1089029229696.0
141,141,141,1. Hàng tồn kho,,1.546.458.431.143,1.094.473.019.541,,,1546458431143.0,1094473019541.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho (*),,(5.999.727.151),(5.443.789.845),,,-5999727151.0,-5443789845.0
150,150,150,V. Tài sản ngắn hạn khác,,33.065.789.188,35.371.779.591,,,33065789188.0,35371779591.0
151,151,151,1. Chi phí trả trước ngắn hạn,,3.500.945.005,2.406.586.738,,,3500945005.0,2406586738.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,25.951.710.367,32.948.871.522,,,25951710367.0,32948871522.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,16,3.613.133.816,16.321.331,,16.0,3613133816.0,16321331.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.456.499.987.197,1.819.382.361.671,,,2456499987197.0,1819382361671.0
210,210,210,I. Các khoản phải thu dài hạn,,441.000.000,395.000.000,,,441000000.0,395000000.0
216,216,216,1. Phải thu dài hạn khác,8,441.000.000,395.000.000,,8.0,441000000.0,395000000.0
220,220,220,II. Tài sản cố định,,1.023.040.244.851,981.971.979.497,,,1023040244851.0,981971979497.0
221,221,221,1. Tài sản cố định hữu hình,12,975.880.073.518,925.140.436.177,,12.0,975880073518.0,925140436177.0
222,222,222,- Nguyên giá,,1.911.762.321.559,1.715.524.224.347,,,1911762321559.0,1715524224347.0
223,223,223,- Giá trị hao mòn luỹ kế (*),,(935.882.248.041),(790.383.788.170),,,-935882248041.0,-790383788170.0
227,227,227,2. Tài sản cố định vô hình,13,47.160.171.333,56.831.543.320,,13.0,47160171333.0,56831543320.0
228,228,228,- Nguyên giá,,58.439.178.735,68.819.552.152,,,58439178735.0,68819552152.0
229,229,229,- Giá trị hao mòn luỹ kế (*),,(11.279.007.402),(11.988.008.832),,,-11279007402.0,-11988008832.0
240,240,240,IV. Tài sản dở dang dài hạn,11,233.426.742.295,44.873.799.497,,11.0,233426742295.0,44873799497.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,233.426.742.295,44.873.799.497,,,233426742295.0,44873799497.0
250,250,250,V. Đầu tư tài chính dài hạn,4,1.003.976.347.979,646.827.240.129,,4.0,1003976347979.0,646827240129.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,1.000.267.658.228,638.870.867.329,,,1000267658228.0,638870867329.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,3.495.681.301,8.491.514.600,,,3495681301.0,8491514600.0
254,254,254,3. Dự phòng giảm giá đầu tư tài chính dài hạn (*),,(386.991.550),(535.141.800),,,-386991550.0,-535141800.0
255,255,255,4. Đầu tư nắm giữ đến ngày đáo hạn,,600.000.000,-,,,600000000.0,
260,260,260,VI. Tài sản dài hạn khác,,195.615.652.072,145.314.342.548,,,195615652072.0,145314342548.0
261,261,261,1. Chi phí trả trước dài hạn,14,189.278.626.743,143.919.494.156,,14.0,189278626743.0,143919494156.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,,6.337.025.329,1.394.848.392,,,6337025329.0,1394848392.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.785.145.866.086,4.917.504.291.231,,,8785145866086.0,4917504291231.0
