row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
,,,VND,VND,,
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,92.397.986.402,40.276.323.737,92397986402.0,40276323737.0
- Xây dựng Văn phòng Khách sạn tại số 10 Trần Nguyên Hăn,- Xây dựng Văn phòng Khách sạn tại số 10 Trần Nguyên Hăn,- Xây dựng Văn phòng Khách sạn tại số 10 Trần Nguyên Hăn,4.138.214.910,4.138.214.910,4138214910.0,4138214910.0
- Xây dựng trụ sở làm việc Tổng Công ty tại 52 Lê Đại Hành,- Xây dựng trụ sở làm việc Tổng Công ty tại 52 Lê Đại Hành,- Xây dựng trụ sở làm việc Tổng Công ty tại 52 Lê Đại Hành,-,4.526.282.862,,4526282862.0
- Dự án Nhà máy Cáp điện và xưởng sản xuất dây điện tử tại Tân Phú Trung của Công ty Cổ phần Dây cấp điện Việt Nam,- Dự án Nhà máy Cáp điện và xưởng sản xuất dây điện tử tại Tân Phú Trung của Công ty Cổ phần Dây cấp điện Việt Nam,- Dự án Nhà máy Cáp điện và xưởng sản xuất dây điện tử tại Tân Phú Trung của Công ty Cổ phần Dây cấp điện Việt Nam,87.341.965.142,7.796.532.540,87341965142.0,7796532540.0
- Dự án Nhà máy cấp điện Cadivi Miền Trung,- Dự án Nhà máy cấp điện Cadivi Miền Trung,- Dự án Nhà máy cấp điện Cadivi Miền Trung,-,369.500.750,,369500750.0
- Dự án Xây dựng nhà xưởng sản xuất và văn phòng KCN Đại Đồng - Hoàn Sơn - Tiên Du - Bắc Ninh,- Dự án Xây dựng nhà xưởng sản xuất và văn phòng KCN Đại Đồng - Hoàn Sơn - Tiên Du - Bắc Ninh,- Dự án Xây dựng nhà xưởng sản xuất và văn phòng KCN Đại Đồng - Hoàn Sơn - Tiên Du - Bắc Ninh,-,16.141.737.636,,16141737636.0
- Dự án đầu tư sản xuất MBA Amorphous,- Dự án đầu tư sản xuất MBA Amorphous,- Dự án đầu tư sản xuất MBA Amorphous,-,5.243.205.244,,5243205244.0
- Công trình khác,- Công trình khác,- Công trình khác,-,2.060.849.795,,2060849795.0
- Xây dựng cơ bản dở dang khác,- Xây dựng cơ bản dở dang khác,- Xây dựng cơ bản dở dang khác,917.806.350,-,917806350.0,
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,137.921.082.899,3.882.522.088,137921082899.0,3882522088.0
- Phần mềm ERP,- Phần mềm ERP,- Phần mềm ERP,3.356.624.504,3.287.000.400,3356624504.0,3287000400.0
- Quyền sử dụng đất 799 Kinh Dương Vương (*),- Quyền sử dụng đất 799 Kinh Dương Vương (*),- Quyền sử dụng đất 799 Kinh Dương Vương (*),127.243.482.364,-,127243482364.0,
- Mua sắm máy móc thiết bị tại Công ty Cổ phần Dây cấp điện Việt Nam,- Mua sắm máy móc thiết bị tại Công ty Cổ phần Dây cấp điện Việt Nam,- Mua sắm máy móc thiết bị tại Công ty Cổ phần Dây cấp điện Việt Nam,7.320.976.031,-,7320976031.0,
- Tài sản khác,- Tài sản khác,- Tài sản khác,-,595.521.688,,595521688.0
Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,3.107.672.994,714.953.672,3107672994.0,714953672.0
"- Sửa chữa lớn, nâng cấp máy móc tại Công ty Cổ phần Dây cấp điện Việt Nam","- Sửa chữa lớn, nâng cấp máy móc tại Công ty Cổ phần Dây cấp điện Việt Nam","- Sửa chữa lớn, nâng cấp máy móc tại Công ty Cổ phần Dây cấp điện Việt Nam",3.107.672.994,622.856.122,3107672994.0,622856122.0
- Sửa chữa lớn các tài sản khác,- Sửa chữa lớn các tài sản khác,- Sửa chữa lớn các tài sản khác,-,92.097.550,,92097550.0
,,,233.426.742.295,44.873.799.497,233426742295.0,44873799497.0
