row_label_raw,row_label_full,col_0,2021Cổ phiếu phổ thông,2020Cổ phiếu phổ thông,numeric__2021Cổ phiếu phổ thông,numeric__2020Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,907.551.649,783.987.486,907551649.0,783987486.0
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,907.551.649,783.987.486,907551649.0,783987486.0
- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,12.990.216,11.642.061,12990216.0,11642061.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,(82.376),(82.376),-82376.0,-82376.0
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,907.469.273,783.905.110,907469273.0,783905110.0
- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,907.469.273,783.905.110,907469273.0,783905110.0
,,,12.990.216,11.642.061,12990216.0,11642061.0
