row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2021 VND,Tại ngày 31 tháng 12 năm > 2020 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2021 VND,numeric__Tại ngày 31 tháng 12 năm > 2020 VND
300,300,300,NỘ PHẢI TRẢ,,32.279.955.665.838,23.128.655.834.466,,,32279955665838.0,23128655834466.0
310,310,310,Nợ ngắn hạn,,29.761.106.035.257,22.364.710.509.820,,,29761106035257.0,22364710509820.0
311,311,311,Phải trả người bán ngắn hạn,17,2.865.815.039.581,2.824.505.552.359,,17.0,2865815039581.0,2824505552359.0
312,312,312,Người mua trả tiền trước ngắn hạn,18,710.658.541.296,465.157.577.125,,18.0,710658541296.0,465157577125.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,13(b),517.652.708.809,645.972.209.996,,,517652708809.0,645972209996.0
314,314,314,Phải trả người lao động,,2.926.228.655.285,1.968.364.078.549,,,2926228655285.0,1968364078549.0
315,315,315,Chi phí phải trả ngắn hạn,19,829.126.223.397,762.365.483.261,,19.0,829126223397.0,762365483261.0
317,317,317,Phải trả theo tiến độ kế hoạch hợp đồng,8,89.224.688.468,64.245.054.184,,8.0,89224688468.0,64245054184.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,20(a),2.530.369.295.558,1.962.878.574.530,,,2530369295558.0,1962878574530.0
319,319,319,Phải trả ngắn hạn khác,21(a),555.467.321.694,744.816.892.234,,,555467321694.0,744816892234.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,22(a),17.799.441.187.777,12.062.410.192.740,,,17799441187777.0,12062410192740.0
321,321,321,Dự phòng phải trả ngắn hạn,,112.413.880.560,211.596.795.175,,,112413880560.0,211596795175.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,824.708.492.832,652.398.099.667,,,824708492832.0,652398099667.0
330,330,330,Nợ dài hạn,,2.518.849.630.581,763.945.324.646,,,2518849630581.0,763945324646.0
336,336,336,Doanh thu chưa thực hiện dài hạn,20(b),94.843.849.565,41.124.555.530,,,94843849565.0,41124555530.0
337,337,337,Phải trả dài hạn khác,21(b),34.908.209.574,38.492.884.032,,,34908209574.0,38492884032.0
338,338,338,Vay và nợ thuê tài chính dài hạn,22(b),2.296.308.493.046,677.796.913.413,,,2296308493046.0,677796913413.0
341,341,341,Thuế thu nhập hoãn lại phải trả,,87.366.215.294,258.372.310,,,87366215294.0,258372310.0
342,342,342,Dự phòng phải trả dài hạn,,5.230.766.819,6.080.503.078,,,5230766819.0,6080503078.0
343,343,343,Quỹ phát triển khoa học và công nghệ,,192.096.283,192.096.283,,,192096283.0,192096283.0
