row_label_raw,row_label_full,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",2021 > Giá gốc VND > 717.217.683.631,2021 > Giá trị có thể thu hồi VND > 132.492.547.574,2021 > Dự phòng VND > 584.725.136.057,numeric__2021 > Giá gốc VND > 717.217.683.631,numeric__2021 > Giá trị có thể thu hồi VND > 132.492.547.574,numeric__2021 > Dự phòng VND > 584.725.136.057
Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,,,529.995.962.23954.729.173.818,,,5.299959622395473e+22
,,,2020,2020,2020,2020.0,2020.0,2020.0
,,,Giá gốc VND,Giá trị có thể thu hồi VND,Dự phòng VND,,,
"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",842.024.001.428,164.640.041.427,677.383.960.001,842024001428.0,164640041427.0,677383960001.0
Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,Trong đó:Dự phòng phải thu ngắn hạn khó đòiDự phòng phải thu dài hạn khó đòi,,,622.654.786.18354.729.173.818,,,6.226547861835473e+22
