row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
i),i),i),Bán hàng hóa và dịch vụ,,,,,
i),i) > i),i),Công ty Cổ phần Synnex FPT,23.973.340.084,13.514.597.702,,23973340084.0,13514597702.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,68.365.252.478,34.104.579.961,,68365252478.0,34104579961.0
i),i) > i),i),,92.338.592.562,47.619.177.663,,92338592562.0,47619177663.0
ii),ii),ii),Mua hàng hóa và dịch vụ,,,,,
ii),ii) > ii),ii),Công ty Cổ phần Synnex FPT,1.386.478.746.207,917.375.331.498,,1386478746207.0,917375331498.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,130.040.334.188,86.499.125.208,,130040334188.0,86499125208.0
ii),ii) > ii),ii),,1.516.519.080.395,1.003.874.456.706,,1516519080395.0,1003874456706.0
iii),iii),iii),Cho vay,,,,,
iii),iii) > iii),iii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,625.000.000.000,,,625000000000.0
iv),iv),iv),Thu hồi các khoản cho vay,,,,,
iv),iv) > iv),iv),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,450.000.000.000,,,450000000000.0
v),v),v),Nhận cổ tức bằng tiền,,,,,
v),v) > v),v),Công ty Cổ phần Synnex FPT,233.882.847.700,171.133.791.000,,233882847700.0,171133791000.0
v),v) > v),v),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,36.754.000.000,,,36754000000.0
v),v) > v),v),Công ty Cổ phần Chứng khoán FPT,13.227.653.000,12.025.139.500,,13227653000.0,12025139500.0
v),v) > v),v),,247.110.500.700,219.912.930.500,,247110500700.0,219912930500.0
vi),vi),vi),Vay mới (Thuyết minh 22(a)),,,,,
vi),vi) > vi),vi),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,8.050.000.000.000,1.660.000.000.000,,8050000000000.0,1660000000000.0
