row_label_raw,row_label_full,col_0,2021,2020(Trình bày lại(*)),numeric__2021,numeric__2020(Trình bày lại(*))
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),4.337.411.879.802,3.538.007.738.822,4337411879802.0,3538007738822.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",(397.214.792.234),(311.913.047.596),-397214792234.0,-311913047596.0
,,,3.940.197.087.568,3.226.094.691.226,3940197087568.0,3226094691226.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),906.099.033,901.425.458,906099033.0,901425458.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.349,3.579,4349.0,3579.0
