row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Cổ phiếu quỹ VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Cổ phiếu quỹ VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,678.276.312,6.783.586.880.000,(823.760.000),6.782.763.120.000,678276312.0,6783586880000.0,-823760000.0,6782763120000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,105.628.798,1.056.287.980.000,-,1.056.287.980.000,105628798.0,1056287980000.0,,1056287980000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,783.905.110,7.839.874.860.000,(823.760.000),7.839.051.100.000,783905110.0,7839874860000.0,-823760000.0,7839051100000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,123.564.163,1.235.641.630.000,-,1.235.641.630.000,123564163.0,1235641630000.0,,1235641630000.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,907.469.273,9.075.516.490.000,(823.760.000),9.074.692.730.000,907469273.0,9075516490000.0,-823760000.0,9074692730000.0
