row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,,
Bán thành phẩm,Công ty TNHH Chế biến Thủy sản Minh Quí > Bán thành phẩm,Bán thành phẩm,305.808.143.041,389.511.540.670,305808143041.0,389511540670.0
Cổ tức đã được công bố,Công ty TNHH Chế biến Thủy sản Minh Quí > Cổ tức đã được công bố,Cổ tức đã được công bố,23.880.000.000,13.650.000.000,23880000000.0,13650000000.0
Chi phí thuê nhà xưởng,Công ty TNHH Chế biến Thủy sản Minh Quí > Chi phí thuê nhà xưởng,Chi phí thuê nhà xưởng,6.300.000.000,7.200.000.000,6300000000.0,7200000000.0
Chi phí thuê văn phòng,Công ty TNHH Chế biến Thủy sản Minh Quí > Chi phí thuê văn phòng,Chi phí thuê văn phòng,330.000.000,330.000.000,330000000.0,330000000.0
Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát),Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát),Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát),Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát),Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát),,
Bán thành phẩm,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Bán thành phẩm,Bán thành phẩm,21.697.664.880,23.924.818.149,21697664880.0,23924818149.0
Góp vốn,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Góp vốn,Góp vốn,-,311.549.398.531,,311549398531.0
Chi phí thuê nhà xưởng,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Chi phí thuê nhà xưởng,Chi phí thuê nhà xưởng,8.100.000.000,9.600.000.000,8100000000.0,9600000000.0
Thanh lý tài sản cố định,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Thanh lý tài sản cố định,Thanh lý tài sản cố định,1.900.000.000,-,1900000000.0,
Chi phí thuê xe,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Chi phí thuê xe,Chi phí thuê xe,200.000.000,-,200000000.0,
Chi phí thuê văn phòng,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Chi phí thuê văn phòng,Chi phí thuê văn phòng,80.000.000,220.000.000,80000000.0,220000000.0
Thu nhập khác,Công ty TNHH Chế biến Thủy sản Minh Phú Khánh An(trước đây là Công ty TNHH Chế biến Thủy sản Minh Phát) > Thu nhập khác,Thu nhập khác,319.453.736,-,319453736.0,
