row_label_raw,row_label_full,col_0,1/1/2025VND,Số đã cán trừ/Phân loại lạiVND,31/12/2025VND,numeric__1/1/2025VND,numeric__Số đã cán trừ/Phân loại lạiVND,numeric__31/12/2025VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,205.671.630,-,205.671.630,205671630.0,,205671630.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,761.228.693,87.824.670,849.053.363,761228693.0,87824670.0,849053363.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.877.153.278,(340.717.021),3.536.436.257,3877153278.0,-340717021.0,3536436257.0
,,,4.844.053.601,(252.892.351),4.591.161.250,4844053601.0,-252892351.0,4591161250.0
