row_label_raw,row_label_full,col_0,Lãi suất năm,Năm đáo hạn,31/12/2025 VND,1/1/2025 VND,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,,
▪ Công ty TNHH Thủy hải sảnMinh Phú – Kiên Giang,Các công ty con > ▪ Công ty TNHH Thủy hải sảnMinh Phú – Kiên Giang,▪ Công ty TNHH Thủy hải sảnMinh Phú – Kiên Giang,"5,0% - 6,0%",2026,175.000.000.000,1.700.000.000,,2026.0,175000000000.0,1700000000.0
▪ Công ty TNHH Nuôi trồngThủy sản Minh Phú – Lộc An,Các công ty con > ▪ Công ty TNHH Nuôi trồngThủy sản Minh Phú – Lộc An,▪ Công ty TNHH Nuôi trồngThủy sản Minh Phú – Lộc An,"3,8% - 6,0%",2026,149.500.000.000,151.500.000.000,,2026.0,149500000000.0,151500000000.0
▪ Công ty Cổ phần Công nghệOtanics,Các công ty con > ▪ Công ty Cổ phần Công nghệOtanics,▪ Công ty Cổ phần Công nghệOtanics,"6,0%",2026,5.120.000.000,17.500.000.000,0.06,2026.0,5120000000.0,17500000000.0
,,,,,329.620.000.000,170.700.000.000,,,329620000000.0,170700000000.0
