row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
"Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.",,
Bán thành phẩm,"Ebisumo Logistic Co., Ltd. > Bán thành phẩm",Bán thành phẩm,320.555.292.281,235.996.905.390,320555292281.0,235996905390.0
Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,,
Bán thành phẩm,Công ty TNHH Thực phẩm xanh Minh Phú > Bán thành phẩm,Bán thành phẩm,81.172.955.000,60.781.405.500,81172955000.0,60781405500.0
Mua dịch vụ,Công ty TNHH Thực phẩm xanh Minh Phú > Mua dịch vụ,Mua dịch vụ,713.003.210,263.216.113,713003210.0,263216113.0
Cổ tức đã được công bố,Công ty TNHH Thực phẩm xanh Minh Phú > Cổ tức đã được công bố,Cổ tức đã được công bố,-,4.500.000.000,,4500000000.0
Góp vốn,Công ty TNHH Thực phẩm xanh Minh Phú > Góp vốn,Góp vốn,-,2.500.000.000,,2500000000.0
Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,,
Cổ tức đã được công bố,Công ty TNHH Thức ăn Tôm xanh Minh Phú > Cổ tức đã được công bố,Cổ tức đã được công bố,-,25.235.000.000,,25235000000.0
Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,,
Mua nguyên vật liệu,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Mua nguyên vật liệu,Mua nguyên vật liệu,969.065.481.684,525.991.680.949,969065481684.0,525991680949.0
Mua dịch vụ,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Mua dịch vụ,Mua dịch vụ,11.485.568.967,15.554.411.301,11485568967.0,15554411301.0
Cổ tức đã được công bố,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Cổ tức đã được công bố,Cổ tức đã được công bố,6.000.000.000,3.000.000.000,6000000000.0,3000000000.0
Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú,,
Góp vốn,Công ty TNHH Nông nghiệp Công nghệ cao Minh Phú > Góp vốn,Góp vốn,14.100.000.000,98.300.000.000,14100000000.0,98300000000.0
Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,Công ty TNHH Xuất khẩu Thủy sản Minh Phú,,
Mua dịch vụ,Công ty TNHH Xuất khẩu Thủy sản Minh Phú > Mua dịch vụ,Mua dịch vụ,17.855.391.489,21.518.475.996,17855391489.0,21518475996.0
Chi phí thuê xe,Công ty TNHH Xuất khẩu Thủy sản Minh Phú > Chi phí thuê xe,Chi phí thuê xe,340.000.000,480.000.000,340000000.0,480000000.0
Cổ tức đã công bố,Công ty TNHH Xuất khẩu Thủy sản Minh Phú > Cổ tức đã công bố,Cổ tức đã công bố,6.000.000.000,-,6000000000.0,
Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,Công ty Cổ phần Công nghệ Otanics,,
Mua dịch vụ,Công ty Cổ phần Công nghệ Otanics > Mua dịch vụ,Mua dịch vụ,3.961.401.252,-,3961401252.0,
Cho vay,Công ty Cổ phần Công nghệ Otanics > Cho vay,Cho vay,15.600.000.000,10.500.000.000,15600000000.0,10500000000.0
Thu hồi khoản cho vay,Công ty Cổ phần Công nghệ Otanics > Thu hồi khoản cho vay,Thu hồi khoản cho vay,-,6.000.000.000,,6000000000.0
Thu nhập lãi cho vay,Công ty Cổ phần Công nghệ Otanics > Thu nhập lãi cho vay,Thu nhập lãi cho vay,790.998.629,507.565.753,790998629.0,507565753.0
Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú,,
Cổ tức đã được công bố,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú > Cổ tức đã được công bố,Cổ tức đã được công bố,9.000.000.000,7.200.000.000,9000000000.0,7200000000.0
Góp vốn,Công ty TNHH Sản xuất Chế phẩm Sinh học Minh Phú > Góp vốn,Góp vốn,7.000.000.000,-,7000000000.0,
Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,Công ty liên kết gián tiếp,,
Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,Công ty Cổ phần Mekong Logistics,,
Mua dịch vụ,Công ty Cổ phần Mekong Logistics > Mua dịch vụ,Mua dịch vụ,30.878.665.286,45.282.156.173,30878665286.0,45282156173.0
