row_label_raw,row_label_full,col_0,2025,2025_1,2024,2024_1,numeric__2025,numeric__2025_1,numeric__2024,numeric__2024_1
,,,Số lượng cổ phiếu,Mệnh giá VND,Số lượng cổ phiếu,Mệnh giá VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,400.938.300,4.009.383.000.000,399.887.300,3.998.873.000.000,400938300.0,4009383000000.0,399887300.0,3998873000000.0
Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,154.700,1.547.000.000,1.051.000,10.510.000.000,154700.0,1547000000.0,1051000.0,10510000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,401.093.000,4.010.930.000.000,400.938.300,4.009.383.000.000,401093000.0,4010930000000.0,400938300.0,4009383000000.0
