row_label_raw,row_label_full,col_0,31/12/2019 > Giá trị ghi số VND,31/12/2019 > Dự phòng VND,1/1/2019 > Giá trị ghi số VND,1/1/2019 > Dự phòng VND,numeric__31/12/2019 > Giá trị ghi số VND,numeric__31/12/2019 > Dự phòng VND,numeric__1/1/2019 > Giá trị ghi số VND,numeric__1/1/2019 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,749.979.994.029,-,1.238.073.977.728,-,749979994029.0,,1238073977728.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,2.661.481.393.725,(10.038.265.185),2.768.993.402.085,(6.086.246.473),2661481393725.0,-10038265185.0,2768993402085.0,-6086246473.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,36.772.262.332,-,28.371.666.681,-,36772262332.0,,28371666681.0,
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,170.681.379.523,-,104.353.403.803,-,170681379523.0,,104353403803.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.340.143.116.595,(3.032.130.876),1.338.140.872.718,(6.372.143.153),1340143116595.0,-3032130876.0,1338140872718.0,-6372143153.0
Hàng hóa,Hàng hóa,Hàng hóa,29.311.606.981,-,59.011.157.448,-,29311606981.0,,59011157448.0,
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,7.745.046.793,-,1.359.868.517,-,7745046793.0,,1359868517.0,
,,,4.996.114.799.978,(13.070.396.061),5.538.304.348.980,(12.458.389.626),4996114799978.0,-13070396061.0,5538304348980.0,-12458389626.0
