row_label_raw,row_label_full,Tên,Trụ sở,Hoạt động chính,Lợi ích kinh tế,Lợi ích kinh tế_1,numeric__Trụ sở,numeric__Hoạt động chính,numeric__Lợi ích kinh tế,numeric__Lợi ích kinh tế_1
Tên,Tên,Tên,Trụ sở,Hoạt động chính,31/12/2019,1/1/2019,,,,
"▪ Angkor Dairy Products Co., Ltd.","Tên > ▪ Angkor Dairy Products Co., Ltd.","▪ Angkor Dairy Products Co., Ltd.","Lô P2-096 và P2-097, Đặc khu kinh tế Phnom Penh (PPSEZ), Quốc lộ 4, Khan posenchey, Phnom Penh, Vương Quốc Campuchia",Sản xuất sữa,"100,00%","100,00%",,,1.0,1.0
▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,Tên > ▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,"Ul. Gwiazdzista 7a/401-651 Warszawa, Ba Lan",Kinh doanh nguyên liệu sữa và động vật sống,"100,00%","100,00%",,,1.0,1.0
▪ Công ty Cổ phần Đường Việt Nam,Tên > ▪ Công ty Cổ phần Đường Việt Nam,▪ Công ty Cổ phần Đường Việt Nam,"Thôn Thủy Xương, Xã Suối Hiệp, Huyện Diên Khánh, Tỉnh Khánh Hòa",Sản xuất và tinh luyện đường,"65,00%","65,00%",,,0.65,0.65
"▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","Tên > ▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","▪ Lao-Jagro Development Xiengkhouang Co., Ltd.","Làng Boungvene, quận Paek, tỉnh Xiengkhouang, Lào",Chăn nuôi bò sữa và kinh doanh sản phẩm nông nghiệp,"51,00%","51,00%",,,0.51,0.51
▪ Công ty Cổ phần GTNFoods,Tên > ▪ Công ty Cổ phần GTNFoods,▪ Công ty Cổ phần GTNFoods,"Tầng 9, Tòa nhà Vinatea, 92 Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","Sản xuất và kinh doanh các mặt hàng từ sữa, trả và vang","75,00%",-,,,0.75,
Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods,,,,
▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods > ▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,▪ Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,"519 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","Sản xuất, chăn nuôi, chế biến và kinh doanh các sản phẩm chăn nuôi","55,87%",-,,,0.5587,
▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,Các công ty con sở hữu gián tiếp thông qua Công ty Cổ phần GTNFoods > ▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,▪ Công ty Cổ phần Giống Bò sữa Mộc Châu,"Km194 Thị trấn Nông trường Mộc Châu, Phiêng Lường, Huyện Mộc Châu, Tỉnh Sơn La",Chế biến sữa và các sản phẩm từ sữa,"28,49%",-,,,0.2849,
