row_label_raw,row_label_full,col_0,1/1/2019 VND,Tăng thêm VND,Chi trả VND,Chênh lệch quy đổi tiền tệ VND,31/12/2019 VND,numeric__1/1/2019 VND,numeric__Tăng thêm VND,numeric__Chi trả VND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2019 VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.002.185.152.329,10.152.720.171.563,(5.823.995.612.490),(256.451.211),5.330.653.260.191,1002185152329.0,10152720171563.0,-5823995612490.0,-256451211.0,5330653260191.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,57.862.500.000,20.860.200.000,(57.945.000.000),30.300.000,20.808.000.000,57862500000.0,20860200000.0,-57945000000.0,30300000.0,20808000000.0
,,,1.060.047.652.329,10.173.580.371.563,(5.881.940.612.490),(226.151.211),5.351.461.260.191,1060047652329.0,10173580371563.0,-5881940612490.0,-226151211.0,5351461260191.0
