row_label_raw,row_label_full,col_0,2019Số cổ phiếu,2018Số cổ phiếu,numeric__2019Số cổ phiếu,numeric__2018Số cổ phiếu
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,1.741.411.583,1.451.278.520,1741411583.0,1451278520.0
Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,-,290.253.883,,290253883.0
Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,(20.259),(56.328),-20259.0,-56328.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,1.741.391.324,1.741.476.075,1741391324.0,1741476075.0
