row_label_raw,row_label_full,col_0,31/12/2019 và 1/1/2019,31/12/2019 và 1/1/2019_1,numeric__31/12/2019 và 1/1/2019,numeric__31/12/2019 và 1/1/2019_1
,,,VND,%,,
Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,6.270.638.350.000,"36,00%",6270638350000.0,0.36
Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,Vốn góp của cổ đông khác,11.146.239.580.000,"64,00%",11146239580000.0,0.64
,,,17.416.877.930.000,"100,00%",17416877930000.0,1.0
