row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Chi phí khối khai thác bay,Chi phí khối khai thác bay,Chi phí khối khai thác bay,45.856.477.828.440,42.012.336.587.323,45856477828440.0,42012336587323.0
Giá vốn từ bán tàu bay,Giá vốn từ bán tàu bay,Giá vốn từ bán tàu bay,9.982.253.100.706,5.937.851.086.827,9982253100706.0,5937851086827.0
Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,Chi phí khối kỹ thuật,8.299.649.021.725,7.871.727.977.678,8299649021725.0,7871727977678.0
Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,Chi phí khối dịch vụ và khai thác mặt đất,6.558.585.526.661,5.776.126.778.945,6558585526661.0,5776126778945.0
Giá vốn từ bán động cơ tàu bay,Giá vốn từ bán động cơ tàu bay,Giá vốn từ bán động cơ tàu bay,1.262.017.021.168,1.689.499.519.133,1262017021168.0,1689499519133.0
Giá vốn từ bán vật tư kỹ thuật,Giá vốn từ bán vật tư kỹ thuật,Giá vốn từ bán vật tư kỹ thuật,451.209.950.397,277.501.050,451209950397.0,277501050.0
Chi phí dịch vụ vận chuyển hàng hoá,Chi phí dịch vụ vận chuyển hàng hoá,Chi phí dịch vụ vận chuyển hàng hoá,209.013.709.206,178.539.821.372,209013709206.0,178539821372.0
"Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay","Chi phí khối an toàn, an ninh và đảm bảo chất lượng bay",159.379.135.600,526.291.278.544,159379135600.0,526291278544.0
Khác,Khác,Khác,433.547.636.498,727.146.697.709,433547636498.0,727146697709.0
,,,73.212.132.930.401,64.719.797.248.581,73212132930401.0,64719797248581.0
