row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Vay bên liên quan,Vay bên liên quan,Vay bên liên quan,Vay bên liên quan,Vay bên liên quan,,
Ngân hàng TMCP Phát triển,Vay bên liên quan > Ngân hàng TMCP Phát triển,Ngân hàng TMCP Phát triển,9.745.659.219.601,2.881.297.882.859,9745659219601.0,2881297882859.0
TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,,
Công ty Cổ phần Victoria Aviation Academy,TP. Hồ Chí Minh > Công ty Cổ phần Victoria Aviation Academy,Công ty Cổ phần Victoria Aviation Academy,90.000.000.000,90.000.000.000,90000000000.0,90000000000.0
Công ty TNHH Capital One Financial Consultant Corp,TP. Hồ Chí Minh > Công ty TNHH Capital One Financial Consultant Corp,Công ty TNHH Capital One Financial Consultant Corp,25.000.000.000,25.000.000.000,25000000000.0,25000000000.0
,,,9.860.659.219.601,2.996.297.882.859,9860659219601.0,2996297882859.0
Cho vay bên liên quan,Cho vay bên liên quan,Cho vay bên liên quan,Cho vay bên liên quan,Cho vay bên liên quan,,
Ban Điều hành,Cho vay bên liên quan > Ban Điều hành,Ban Điều hành,-,25.000.000.000,,25000000000.0
Ban Quản lý cấp cao,Cho vay bên liên quan > Ban Quản lý cấp cao,Ban Quản lý cấp cao,-,25.000.000.000,,25000000000.0
,,,-,50.000.000.000,,50000000000.0
Phải trả ngắn hạn khác là bên liên quan,Phải trả ngắn hạn khác là bên liên quan,Phải trả ngắn hạn khác là bên liên quan,Phải trả ngắn hạn khác là bên liên quan,Phải trả ngắn hạn khác là bên liên quan,,
Angelica Holding Limited,Phải trả ngắn hạn khác là bên liên quan > Angelica Holding Limited,Angelica Holding Limited,718.057.571.086,200.432.663.259,718057571086.0,200432663259.0
Vietjet Air IVB No. II Limited,Phải trả ngắn hạn khác là bên liên quan > Vietjet Air IVB No. II Limited,Vietjet Air IVB No. II Limited,27.242.901.435,36.687.672.615,27242901435.0,36687672615.0
Khác,Phải trả ngắn hạn khác là bên liên quan > Khác,Khác,23.889.986.518,32.119.630.687,23889986518.0,32119630687.0
,,,769.190.459.039,269.239.966.561,769190459039.0,269239966561.0
Phải trả dài hạn khác là bên liên quan,Phải trả dài hạn khác là bên liên quan,Phải trả dài hạn khác là bên liên quan,Phải trả dài hạn khác là bên liên quan,Phải trả dài hạn khác là bên liên quan,,
Vietjet Air Ireland No. 1 Limited,Phải trả dài hạn khác là bên liên quan > Vietjet Air Ireland No. 1 Limited,Vietjet Air Ireland No. 1 Limited,881.238.408.620,574.329.646.863,881238408620.0,574329646863.0
AAA Golden Aircraft Star No.5 Limited,Phải trả dài hạn khác là bên liên quan > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,332.089.820.293,201.855.068.402,332089820293.0,201855068402.0
Công ty cổ phần Vietjet Air Cargo,Phải trả dài hạn khác là bên liên quan > Công ty cổ phần Vietjet Air Cargo,Công ty cổ phần Vietjet Air Cargo,5.000.000.000,5.000.000.000,5000000000.0,5000000000.0
,,,1.218.328.228.913,781.184.715.265,1218328228913.0,781184715265.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,,
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Chi phí phải trả > Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,450.386.404,35.507.970.500,450386404.0,35507970500.0
Công ty TNHH Bảo hiểm HD,Chi phí phải trả > Công ty TNHH Bảo hiểm HD,Công ty TNHH Bảo hiểm HD,-,15.104.144.000,,15104144000.0
Khác,Chi phí phải trả > Khác,Khác,8.307.300.358,11.052.292.344,8307300358.0,11052292344.0
,,,8.757.686.762,61.664.406.844,8757686762.0,61664406844.0
