row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Doanh thu cho thuê khô tàu bayVietjet Air Ireland No.1 Limited,Doanh thu cho thuê khô tàu bayVietjet Air Ireland No.1 Limited,Doanh thu cho thuê khô tàu bayVietjet Air Ireland No.1 Limited,1.322.726.252.381,1.322.069.428.802,1322726252381.0,1322069428802.0
AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,604.657.481.329,485.003.850.778,604657481329.0,485003850778.0
,,,1.927.383.733.710,1.807.073.279.580,1927383733710.0,1807073279580.0
Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,2.013.306.310.233,1.985.944.429.362,2013306310233.0,1985944429362.0
Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,Hoạt động vận tải hàng hóaDoanh thu vận chuyển hàng hóaCông ty Cổ phần Swift 247,2.013.306.310.233,1.985.944.429.362,2013306310233.0,1985944429362.0
Chi phí hoa hồngCông ty Cổ phần Swift 247,Chi phí hoa hồngCông ty Cổ phần Swift 247,Chi phí hoa hồngCông ty Cổ phần Swift 247,104.150.098.691,165.664.825.888,104150098691.0,165664825888.0
Chi phí hoa hồngCông ty Cổ phần Swift 247,Chi phí hoa hồngCông ty Cổ phần Swift 247,Chi phí hoa hồngCông ty Cổ phần Swift 247,104.150.098.691,165.664.825.888,104150098691.0,165664825888.0
"Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh",85.712.617.996,-,85712617996.0,
"Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh",3.568.872.625,7.547.210.770,3568872625.0,7547210770.0
"Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh","Doanh thu vận chuyển hành kháchThai Vietjet Air Joint Stock Co., Ltd.Ngân hàng TMCP Phát triển TP. Hồ ChíMinh",89.281.490.621,7.547.210.770,89281490621.0,7547210770.0
Doanh thu từ thương mại tàu bayAngelica Holding Limited,Doanh thu từ thương mại tàu bayAngelica Holding Limited,Doanh thu từ thương mại tàu bayAngelica Holding Limited,11.719.713.000.000,-,11719713000000.0,
Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,734.622.000.000,504.400.000.000,734622000000.0,504400000000.0
Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,12.454.335.000.000,504.400.000.000,12454335000000.0,504400000000.0
"Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy","Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy","Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy",87.343.787.948,90.555.149.651,87343787948.0,90555149651.0
"Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy","Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy","Doanh thu dịch vụ khácThai Vietjet Air Joint Stock Co., Ltd.Công ty Cổ phần Victoria Aviation Academy",72.666.451.457,24.143.541.427,72666451457.0,24143541427.0
Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,75.663.065.575,-,75663065575.0,
Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,12.816.407.864,10.679.034.003,12816407864.0,10679034003.0
Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,Công ty Cổ phần Galaxy JoyKhác,248.489.712.844,125.377.725.081,248489712844.0,125377725081.0
"Chi phí thuê hoạt động tàu bay, động cơ tàu bayApricot Aircraft Assets Limited","Chi phí thuê hoạt động tàu bay, động cơ tàu bayApricot Aircraft Assets Limited","Chi phí thuê hoạt động tàu bay, động cơ tàu bayApricot Aircraft Assets Limited",946.591.799.035,1.155.287.494.139,946591799035.0,1155287494139.0
AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,240.539.538.884,222.146.966.603,240539538884.0,222146966603.0
Angelica Holding Limited,Angelica Holding Limited,Angelica Holding Limited,69.170.348.000,66.827.748.000,69170348000.0,66827748000.0
