row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Tài sản thuế thu nhập hoãn lại được thu hồi sau 12 tháng,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại được thu hồi sau 12 tháng,Tài sản thuế thu nhập hoãn lại được thu hồi sau 12 tháng,4.314.954.776.796,3.860.228.583.485,4314954776796.0,3860228583485.0
Tài sản thuế thu nhập hoãn lại được thu hồi trong vòng 12 tháng,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại được thu hồi trong vòng 12 tháng,Tài sản thuế thu nhập hoãn lại được thu hồi trong vòng 12 tháng,517.059.067.002,576.195.260.012,517059067002.0,576195260012.0
,,,4.832.013.843.798,4.436.423.843.497,4832013843798.0,4436423843497.0
Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,,,,
Thuế thu nhập hoãn lại phải trả sau 12 tháng,Thuế TNDN hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả sau 12 tháng,Thuế thu nhập hoãn lại phải trả sau 12 tháng,(3.444.749.641.785),(3.470.233.043.059),-3444749641785.0,-3470233043059.0
Thuế thu nhập hoãn lại phải trả trong vòng 12 tháng,Thuế TNDN hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả trong vòng 12 tháng,Thuế thu nhập hoãn lại phải trả trong vòng 12 tháng,(2.228.184.457.640),(1.340.632.373.800),-2228184457640.0,-1340632373800.0
,,,(5.672.934.099.425),(4.810.865.416.859),-5672934099425.0,-4810865416859.0
Số bù trừ,Thuế TNDN hoãn lại phải trả > Số bù trừ,Số bù trừ,4.832.013.843.798,4.436.423.843.497,4832013843798.0,4436423843497.0
Thuế thu nhập hoãn lại phải trả,Thuế TNDN hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(840.920.255.627),(374.441.573.362),-840920255627.0,-374441573362.0
