row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Lợi nhuận trước thuế,01,714.828.736.208,460.370.732.847,,1.0,714828736208.0,460370732847.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,1.307.733.122.077,1.307.892.729.978,,2.0,1307733122077.0,1307892729978.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(8.714.265.000),8.714.265.000,,3.0,-8714265000.0,8714265000.0
2.,2. > 2.,2.,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,(1.529.533.085),(2.470.821.493),,4.0,-1529533085.0,-2470821493.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(113.886.918.345),(119.321.575.124),,5.0,-113886918345.0,-119321575124.0
2.,2. > 2.,2.,Chi phí lãi vay,06,41.810.133.108,85.200.329.905,,6.0,41810133108.0,85200329905.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,79.425.415.134,-,,7.0,79425415134.0,
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,2.019.666.690.097,1.740.385.661.113,,8.0,2019666690097.0,1740385661113.0
3.,2. > 3.,3.,Giảm các khoản phải thu,09,136.376.789.203,57.240.559.072,,9.0,136376789203.0,57240559072.0
3.,2. > 3.,3.,Giảm/(tăng) hàng tồn kho,10,462.444.704.629,(297.222.782.508),,10.0,462444704629.0,-297222782508.0
3.,2. > 3.,3.,"(Giảm)/tăng các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(701.956.333.912),57.496.676.784,,11.0,-701956333912.0,57496676784.0
3.,2. > 3.,3.,Giảm chi phí trả trước,12,21.015.420.222,10.585.007.901,,12.0,21015420222.0,10585007901.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(55.744.922.177),(98.441.283.884),,14.0,-55744922177.0,-98441283884.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(41.351.500.466),(51.426.377.001),,15.0,-41351500466.0,-51426377001.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(82.664.872.893),(62.216.069.868),,17.0,-82664872893.0,-62216069868.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,1.757.785.974.703,1.356.401.391.609,,20.0,1757785974703.0,1356401391609.0
I.,I.,I.,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,I. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(266.572.144.053),(413.644.997.323),,21.0,-266572144053.0,-413644997323.0
2.,I. > 2.,2.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(3.290.000.000.000),(3.220.000.000.000),,23.0,-3290000000000.0,-3220000000000.0
3.,I. > 3.,3.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,2.990.000.000.000,3.720.000.000.000,,24.0,2990000000000.0,3720000000000.0
4.,I. > 4.,4.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,113.344.890.950,124.404.903.886,,27.0,113344890950.0,124404903886.0
4.,I. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(453.227.253.103),210.759.906.563,,30.0,-453227253103.0,210759906563.0
