row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm nay_2,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
,,,Doanh thu,Chi phí,Lợi nhuận sau thuế,Doanh thu,Chi phí,Lợi nhuận sau thuế,,,,,,
,,,VND,VND,VND,VND,VND,VND,,,,,,
Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,278.402.349.619,272.834.112.916,5.568.236.703,223.759.883.297,218.416.539.694,5.343.343.603,278402349619.0,272834112916.0,5568236703.0,223759883297.0,218416539694.0,5343343603.0
Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,Bán hàng,Mua hàng hóa,Cổ tức được chia,Bán hàng,Mua hàng hóa,Cổ tức được chia,,,,,,
Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,Tình hình hoạt động của công ty con trong năm,VND,VND,VND,VND,VND,VND,,,,,,
Các giao dịch trọng yếu giữa Công ty và công ty con trong năm,Tình hình hoạt động của công ty con trong năm > Các giao dịch trọng yếu giữa Công ty và công ty con trong năm,Các giao dịch trọng yếu giữa Công ty và công ty con trong năm,52.607.450.000,187.404.234.359,1.959.333.600,18.466.455.000,196.249.786.031,2.799.048.000,52607450000.0,187404234359.0,1959333600.0,18466455000.0,196249786031.0,2799048000.0
