row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,549.707.937,345.763.745,549707937.0,345763745.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,106.429.442,-,106429442.0,
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,6.617.188,-,6617188.0,
Khác,Khác,Khác,905.096,3.023.928,905096.0,3023928.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,663.659.663,348.787.673,663659663.0,348787673.0
