row_label_raw,row_label_full,col_0,Vay ngắn hạn,Ngàn VNDVay dài hạn,numeric__Vay ngắn hạn,numeric__Ngàn VNDVay dài hạn
Số đầu năm,Số đầu năm,Số đầu năm,406.645.000,3.675.295.455,406645000.0,3675295455.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.650.000.000,4.479.120.930,1650000000.0,4479120930.0
Kết chuyển vay dài hạn đến hạn trả,Kết chuyển vay dài hạn đến hạn trả,Kết chuyển vay dài hạn đến hạn trả,595.255.505,(595.255.505),595255505.0,-595255505.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,(1.950.000.000),(120.026.000),-1950000000.0,-120026000.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,(2.908.732),(13.794.080),-2908732.0,-13794080.0
Phân loại từ gia hạn hợp đồng,Phân loại từ gia hạn hợp đồng,Phân loại từ gia hạn hợp đồng,(66.073.000),66.073.000,-66073000.0,66073000.0
Phân loại từ khoản phải trả,Phân loại từ khoản phải trả,Phân loại từ khoản phải trả,-,615.192.603,,615192603.0
Chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản vay có gốc ngoại tệ,Chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản vay có gốc ngoại tệ,Chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản vay có gốc ngoại tệ,450.000,7.569.481,450000.0,7569481.0
Số cuối năm,Số cuối năm,Số cuối năm,633.368.773,8.114.175.884,633368773.0,8114175884.0
