row_label_raw,row_label_full,col_0,Số cuối năm,Ngân VND Số đầu năm,numeric__Số cuối năm,numeric__Ngân VND Số đầu năm
Hàng hóa,Hàng hóa,Hàng hóa,2.414.654,945.200,2414654.0,945200.0
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,73.339,63.901,73339.0,63901.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",298.963,19.795,298963.0,19795.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.786.956,1.028.896,2786956.0,1028896.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(272.600),-,-272600.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.514.356,1.028.896,2514356.0,1028896.0
