row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,188.970.898,12.502.387,188970898.0,12502387.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,100.374.430,4.600,100374430.0,4600.0
Doanh thu với bên liên quan (Thuyết minh số 21),Trong đó: > Doanh thu với bên liên quan (Thuyết minh số 21),Doanh thu với bên liên quan (Thuyết minh số 21),88.596.468,12.497.787,88596468.0,12497787.0
