row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,Doanh thu thuần về bán hàng,17.1,188.970.898,12.502.387,,171.0,188970898.0,12502387.0
11,11,11,Glá vốn hàng bán,,(173.574.358),(10.912.626),,,-173574358.0,-10912626.0
20,20,20,Lợi nhuận gộp về bán hàng,,15.396.540,1.589.761,,,15396540.0,1589761.0
21,21,21,Doanh thu hoạt động tài chính,17.2,794.749.353,1.554.902.898,,172.0,794749353.0,1554902898.0
22,22,22,Chi phí tài chính,18,(663.659.663),(348.787.673),,18.0,-663659663.0,-348787673.0
23,23,23,Trong đó: Chi phí lãi vay,,(549.707.937),(345.763.745),,,-549707937.0,-345763745.0
25,25,25,Chỉ phí bán hàng,19,(12.733.911),(1.434.776),,19.0,-12733911.0,-1434776.0
26,26,26,Chi phí quản lý doanh nghiệp,19,(22.398.389),(46.629.496),,19.0,-22398389.0,-46629496.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,111.353.930,1.159.640.714,,,111353930.0,1159640714.0
31,31,31,Thu nhập khác,,838.824,3.510.057,,,838824.0,3510057.0
32,32,32,Chi phí khác,,(6.189.920),(5.741.753),,,-6189920.0,-5741753.0
40,40,40,Lỗ khác,,(5.351.096),(2.231.696),,,-5351096.0,-2231696.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,106.002.834,1.157.409.018,,,106002834.0,1157409018.0
51,51,51,Thu nhập thuế TNDN hiện hành,20.1,-,186.505,,201.0,,186505.0
60,60,60,Lợi nhuận sau thuế TNDN,,106.002.834,1.157.595.523,,,106002834.0,1157595523.0
