row_label_raw,row_label_full,col_0,Số cuối nămSố lượng,Số đầu nămSố lượng,numeric__Số cuối nămSố lượng,numeric__Số đầu nămSố lượng
Số lượng cổ phiếu được phép phát hành,Số lượng cổ phiếu được phép phát hành,Số lượng cổ phiếu được phép phát hành,767.143.895,708.143.895,767143895.0,708143895.0
Số lượng cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,767.143.895767.143.895,708.143.895708.143.895,7.67143895767144e+17,7.081438957081439e+17
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,767.143.895767.143.895,708.143.895708.143.895,7.67143895767144e+17,7.081438957081439e+17
